customerID,tenure,MonthlyCharges,TotalCharges,fact_id,service_id,contract_id
CUST00564,50.0,45.43,2271.5,563,563,563
CUST00565,19.0,37.88,719.72003,564,564,564
CUST00566,14.0,62.63,876.82,565,565,565
CUST00567,21.0,83.47,1752.87,566,566,566
CUST00568,41.0,35.41,1451.8099,567,567,567
CUST00569,8.0,33.18,265.44,568,568,568
CUST00570,36.0,102.1,3675.5999,569,569,569
CUST00571,1.0,21.89,21.89,570,570,570
CUST00572,10.0,694.8,6948.0,571,571,571
CUST00573,28.0,42.69,1195.32,572,572,572
CUST00574,43.0,24.0,1032.0,573,573,573
CUST00575,11.0,31.34,344.74,574,574,574
CUST00576,24.0,30.29,726.96,575,575,575
CUST00577,6.0,49.93,299.58002,576,576,576
CUST00578,39.0,91.86,3582.54,577,577,577
CUST00579,28.0,38.6,1080.7999,578,578,578
CUST00580,18.0,19.47,350.46,579,579,579
CUST00581,43.0,68.16,2930.8801,580,580,580
CUST00582,7.0,36.07,252.48999,581,581,581
CUST00583,37.0,24.56,908.72,582,582,582
CUST00584,8.0,18.54,148.32,583,583,583
CUST00585,29.0,80.54,2335.66,584,584,584
CUST00586,8.0,40.69,325.52,585,585,585
CUST00587,32.0,30.34,970.88,586,586,586
CUST00588,18.0,41.51,747.18,587,587,587
CUST00589,42.0,25.19,1057.98,588,588,588
CUST00590,26.0,31.5,819.0,589,589,589
CUST00591,34.0,38.39,1305.26,590,590,590
CUST00592,22.0,97.11,2136.42,591,591,591
CUST00593,44.0,22.95,1009.80005,592,592,592
CUST00594,22.0,46.59,1024.98,593,593,593
CUST00595,40.0,41.22,1648.8,594,594,594
CUST00596,4.0,43.0,172.0,595,595,595
CUST00597,58.0,50.55,2931.9,596,596,596
CUST00598,12.0,110.51,1326.12,597,597,597
CUST00599,11.0,47.13,518.43,598,598,598
CUST00600,4.0,65.06,260.24,599,599,599
CUST00601,12.0,24.79,297.48,600,600,600
CUST00602,9.0,38.58,347.22003,601,601,601
CUST00603,5.0,43.9,219.5,602,602,602
CUST00604,33.0,105.21,3471.93,603,603,603
CUST00605,21.0,73.69,1547.49,604,604,604
CUST00606,22.0,34.26,753.72,605,605,605
CUST00607,20.0,19.68,393.6,606,606,606
CUST00608,18.0,42.29,761.22003,607,607,607
CUST00609,3.0,40.33,120.990005,608,608,608
CUST00610,8.0,83.72,669.76,609,609,609
CUST00611,10.0,40.89,408.9,610,610,610
CUST00612,52.0,21.05,1094.6,611,611,611
CUST00613,62.0,60.76,3767.1199,612,612,612
CUST00614,22.0,33.58,738.76,613,613,613
CUST00615,30.0,100.33,3009.9001,614,614,614
CUST00616,5.0,20.63,103.149994,615,615,615
CUST00617,10.0,28.36,283.6,616,616,616
CUST00618,45.0,44.19,1988.5499,617,617,617
CUST00619,17.0,41.19,700.23,618,618,618
CUST00620,15.0,55.43,831.45,619,619,619
CUST00621,6.0,20.01,120.06,620,620,620
CUST00622,21.0,44.78,940.38,621,621,621
CUST00623,21.0,78.54,1649.34,622,622,622
CUST00624,35.0,25.58,895.3,623,623,623
CUST00625,10.0,25.06,250.59999,624,624,624
CUST00626,20.0,21.99,439.8,625,625,625
CUST00627,5.0,25.53,127.65,626,626,626
CUST00628,13.0,32.18,418.34,627,627,627
CUST00629,20.0,44.54,890.80005,628,628,628
CUST00630,46.0,49.62,2282.52,629,629,629
CUST00631,38.0,32.98,1253.24,630,630,630
CUST00632,9.0,31.19,280.71,631,631,631
CUST00633,14.0,47.27,661.78,632,632,632
CUST00634,21.0,41.19,864.99,633,633,633
CUST00635,17.0,25.55,434.34998,634,634,634
CUST00636,24.0,36.37,872.88,635,635,635
CUST00637,23.0,82.78,1903.94,636,636,636
CUST00638,3.0,41.66,124.979996,637,637,637
CUST00639,26.0,40.14,1043.64,638,638,638
CUST00640,6.0,68.77,412.62,639,639,639
CUST00641,13.0,22.19,288.47,640,640,640
CUST00642,39.0,47.08,1836.1201,641,641,641
CUST00643,31.0,31.56,978.36,642,642,642
CUST00644,11.0,36.72,403.92,643,643,643
CUST00645,17.0,18.45,313.65002,644,644,644
CUST00646,20.0,97.06,1941.2,645,645,645
CUST00647,30.0,24.58,737.4,646,646,646
CUST00648,8.0,27.71,221.68,647,647,647
CUST00649,3.0,117.43,352.29,648,648,648
CUST00650,6.0,22.51,135.06,649,649,649
CUST00651,19.0,39.74,755.06006,650,650,650
CUST00652,13.0,38.0,494.0,651,651,651
CUST00653,999.0,114.1,113985.9,652,652,652
CUST00654,10.0,35.26,352.59998,653,653,653
CUST00655,23.0,35.41,814.43,654,654,654
CUST00656,3.0,59.67,179.01,655,655,655
CUST00657,10.0,32.16,321.6,656,656,656
CUST00658,14.0,79.81,1117.34,657,657,657
CUST00659,36.0,39.04,1405.4401,658,658,658
CUST00660,21.0,35.63,748.23004,659,659,659
CUST00661,46.0,20.33,935.18,660,660,660
CUST00662,44.0,45.21,1989.24,661,661,661
CUST00663,2.0,100.58,201.16,662,662,662
CUST00664,29.0,74.6,2163.4,663,663,663
CUST00665,17.0,42.84,728.28,664,664,664
CUST00666,32.0,36.1,1155.2,665,665,665
CUST00667,16.0,111.07,1777.12,666,666,666
CUST00668,20.0,30.8,616.0,667,667,667
CUST00669,17.0,24.06,409.02,668,668,668
CUST00670,9.0,35.23,317.07,669,669,669
CUST00671,17.0,33.81,574.77,670,670,670
CUST00672,43.0,40.12,1725.1599,671,671,671
CUST00673,21.0,102.1,2144.0999,672,672,672
CUST00674,25.0,36.79,919.75,673,673,673
CUST00675,39.0,77.89,3037.71,674,674,674
CUST00676,3.0,107.06,321.18,675,675,675
CUST00677,23.0,37.32,858.36,676,676,676
CUST00678,19.0,23.61,448.59003,677,677,677
CUST00679,8.0,40.81,326.48,678,678,678
CUST00680,9.0,103.69,933.21,679,679,679
CUST00681,6.0,36.81,220.86002,680,680,680
CUST00682,33.0,52.11,1719.63,681,681,681
CUST00683,3.0,47.95,143.85,682,682,682
CUST00684,20.0,20.08,401.6,683,683,683
CUST00685,19.0,110.54,2100.26,684,684,684
CUST00686,22.0,69.69,1533.18,685,685,685
CUST00687,62.0,31.12,1929.4401,686,686,686
CUST00688,22.0,21.13,464.86,687,687,687
CUST00689,16.0,27.73,443.68,688,688,688
CUST00690,10.0,26.02,260.2,689,689,689
CUST00691,10.0,47.67,476.69998,690,690,690
CUST00692,12.0,22.71,272.52,691,691,691
CUST00693,25.0,38.27,956.75,692,692,692
CUST00694,43.0,107.42,4619.06,693,693,693
CUST00695,32.0,31.57,1010.24,694,694,694
CUST00696,66.0,79.15,5223.9,695,695,695
CUST00697,5.0,40.74,203.70001,696,696,696
CUST00698,2.0,20.53,41.06,697,697,697
CUST00699,9.0,30.24,272.16,698,698,698
CUST00700,17.0,68.17,1158.89,699,699,699
CUST00701,15.0,112.49,1687.35,700,700,700
CUST00702,3.0,115.74,347.22,701,701,701
CUST00703,29.0,25.22,731.38,702,702,702
CUST00704,14.0,18.24,255.36,703,703,703
CUST00705,1.0,42.4,42.4,704,704,704
CUST00706,51.0,21.52,1097.52,705,705,705
CUST00707,19.0,46.67,886.73,706,706,706
CUST00708,6.0,22.88,137.28,707,707,707
CUST00709,46.0,49.72,2287.12,708,708,708
CUST00710,1.0,46.37,46.37,709,709,709
CUST00711,41.0,36.36,1490.76,710,710,710
CUST00712,2.0,21.43,42.86,711,711,711
CUST00713,33.0,33.99,1121.67,712,712,712
CUST00714,21.0,21.46,450.65997,713,713,713
CUST00715,41.0,45.63,1870.8301,714,714,714
CUST00716,2.0,46.37,92.74,715,715,715
CUST00717,46.0,100.68,4631.28,716,716,716
CUST00718,34.0,104.48,3552.32,717,717,717
CUST00719,41.0,67.07,2749.8699,718,718,718
CUST00720,14.0,44.76,626.63995,719,719,719
CUST00721,21.0,74.1,1556.1,720,720,720
CUST00722,68.0,28.52,1939.36,721,721,721
CUST00723,16.0,88.66,1418.56,722,722,722
CUST00724,3.0,47.13,141.39,723,723,723
CUST00725,20.0,110.31,2206.2,724,724,724
CUST00726,999.0,97.27,97172.73,725,725,725
CUST00727,44.0,86.34,3798.96,726,726,726
CUST00728,12.0,19.22,230.63998,727,727,727
CUST00729,25.0,21.01,525.25,728,728,728
CUST00730,6.0,95.78,574.68,729,729,729
CUST00731,11.0,30.04,330.44,730,730,730
CUST00732,22.0,26.79,589.38,731,731,731
CUST00733,21.0,926.75,19461.75,732,732,732
CUST00734,20.0,75.94,1518.8,733,733,733
CUST00735,6.0,56.14,336.84,734,734,734
CUST00736,17.0,108.85,1850.45,735,735,735
CUST00737,40.0,34.1,1364.0,736,736,736
CUST00738,17.0,33.08,562.36005,737,737,737
CUST00739,19.0,46.63,885.97003,738,738,738
CUST00740,5.0,34.21,171.04999,739,739,739
CUST00741,42.0,32.83,1378.8601,740,740,740
CUST00742,18.0,42.0,756.0,741,741,741
CUST00743,20.0,87.6,1752.0,742,742,742
CUST00744,43.0,62.12,2671.16,743,743,743
CUST00745,19.0,45.55,865.45,744,744,744
CUST00746,34.0,41.01,1394.34,745,745,745
CUST00747,1.0,94.57,94.57,746,746,746
CUST00748,22.0,59.37,1306.14,747,747,747
CUST00749,5.0,23.81,119.049995,748,748,748
CUST00750,12.0,44.17,530.04,749,749,749
CUST00751,4.0,109.45,437.8,750,750,750
CUST00752,21.0,53.3,1119.2999,751,751,751
CUST00753,12.0,28.01,336.12,752,752,752
CUST00754,12.0,21.83,261.96,753,753,753
CUST00755,11.0,25.12,276.32,754,754,754
CUST00756,13.0,49.69,645.97,755,755,755
CUST00757,31.0,51.25,1588.75,756,756,756
CUST00758,45.0,77.09,3469.0498,757,757,757
CUST00759,4.0,27.87,111.48,758,758,758
CUST00760,27.0,28.45,768.15,759,759,759
CUST00761,7.0,41.19,288.33,760,760,760
CUST00762,33.0,24.77,817.41003,761,761,761
CUST00763,13.0,40.97,532.61,762,762,762
CUST00764,19.0,116.7,2217.3,763,763,763
CUST00765,9.0,21.08,189.72,764,764,764
CUST00766,24.0,65.15,1563.6001,765,765,765
CUST00767,6.0,40.12,240.72,766,766,766
CUST00768,18.0,44.41,799.38,767,767,767
CUST00769,20.0,20.5,410.0,768,768,768
CUST00770,6.0,39.0,234.0,769,769,769
CUST00771,30.0,67.08,2012.4,770,770,770
CUST00772,25.0,68.74,1718.5,771,771,771
CUST00773,3.0,23.92,71.76,772,772,772
CUST00774,11.0,38.49,423.39,773,773,773
CUST00775,35.0,24.41,854.35,774,774,774
CUST00776,10.0,67.13,671.3,775,775,775
CUST00777,11.0,73.42,807.62,776,776,776
CUST00778,40.0,54.82,2192.8,777,777,777
CUST00779,3.0,29.43,88.29,778,778,778
CUST00780,14.0,21.17,296.38,779,779,779
CUST00781,10.0,31.77,317.7,780,780,780
CUST00782,12.0,81.3,975.60004,781,781,781
CUST00783,2.0,33.99,67.98,782,782,782
CUST00784,12.0,82.66,991.92004,783,783,783
CUST00785,29.0,42.64,1236.5599,784,784,784
CUST00786,15.0,27.72,415.8,785,785,785
CUST00787,6.0,34.05,204.29999,786,786,786
CUST00788,21.0,94.33,1980.93,787,787,787
CUST00789,10.0,60.54,605.4,788,788,788
CUST00790,38.0,18.08,687.04,789,789,789
CUST00791,22.0,44.46,978.12,790,790,790
CUST00792,48.0,35.41,1699.6799,791,791,791
CUST00793,37.0,20.54,759.98004,792,792,792
CUST00794,26.0,53.46,1389.96,793,793,793
CUST00795,45.0,90.96,4093.2,794,794,794
CUST00796,41.0,30.7,1258.7001,795,795,795
CUST00797,1.0,43.47,43.47,796,796,796
CUST00798,13.0,26.31,342.03,797,797,797
CUST00799,62.0,46.11,2858.82,798,798,798
CUST00800,18.0,47.12,848.16,799,799,799
CUST00801,5.0,48.68,243.4,800,800,800
CUST00802,7.0,57.37,401.59,801,801,801
CUST00803,2.0,25.69,51.38,802,802,802
CUST00804,7.0,38.01,266.06998,803,803,803
CUST00805,48.0,43.89,2106.72,804,804,804
CUST00806,25.0,39.56,989.00006,805,805,805
CUST00807,8.0,43.77,350.16,806,806,806
CUST00808,19.0,88.6,1683.4,807,807,807
CUST00809,38.0,20.26,769.88,808,808,808
CUST00810,24.0,32.02,768.48,809,809,809
CUST00811,32.0,52.54,1681.28,810,810,810
CUST00812,7.0,98.34,688.38,811,811,811
CUST00813,47.0,40.41,1899.27,812,812,812
CUST00814,10.0,33.37,333.69998,813,813,813
CUST00815,52.0,49.51,2574.52,814,814,814
CUST00816,11.0,24.46,269.06,815,815,815
CUST00817,23.0,43.64,1003.72,816,816,816
CUST00818,4.0,36.18,144.72,817,817,817
CUST00819,28.0,61.47,1721.16,818,818,818
CUST00820,27.0,32.48,876.95996,819,819,819
CUST00821,46.0,27.15,1248.9,820,820,820
CUST00822,17.0,44.21,751.57,821,821,821
CUST00823,15.0,77.62,1164.3,822,822,822
CUST00824,22.0,39.71,873.62,823,823,823
CUST00825,24.0,116.8,2803.2002,824,824,824
CUST00826,21.0,41.06,862.26,825,825,825
CUST00827,10.0,28.83,288.3,826,826,826
CUST00828,14.0,108.32,1516.48,827,827,827
CUST00829,17.0,35.52,603.84,828,828,828
CUST00830,2.0,25.81,51.62,829,829,829
CUST00831,7.0,20.71,144.97,830,830,830
CUST00832,39.0,28.36,1106.04,831,831,831
CUST00833,12.0,41.39,496.68,832,832,832
CUST00834,8.0,25.7,205.6,833,833,833
CUST00835,3.0,33.46,100.38,834,834,834
CUST00836,5.0,48.29,241.45001,835,835,835
CUST00837,32.0,99.0,3168.0,836,836,836
CUST00838,8.0,28.64,229.12,837,837,837
CUST00839,19.0,34.74,660.06006,838,838,838
CUST00840,13.0,30.96,402.47998,839,839,839
CUST00841,12.0,22.12,265.44,840,840,840
CUST00842,44.0,42.23,1858.12,841,841,841
CUST00843,2.0,24.81,49.62,842,842,842
CUST00844,29.0,68.61,1989.6901,843,843,843
CUST00845,11.0,107.87,1186.5701,844,844,844
CUST00846,5.0,75.7,378.5,845,845,845
CUST00847,33.0,20.48,675.83997,846,846,846
CUST00848,5.0,49.65,248.25,847,847,847
CUST00849,2.0,72.35,144.7,848,848,848
CUST00850,2.0,48.11,96.22,849,849,849
CUST00851,7.0,62.36,436.52002,850,850,850
CUST00852,37.0,39.01,1443.37,851,851,851
CUST00853,8.0,21.27,170.16,852,852,852
CUST00854,17.0,37.64,639.88,853,853,853
CUST00855,22.0,40.82,898.04,854,854,854
CUST00856,14.0,46.47,650.58,855,855,855
CUST00857,24.0,26.8,643.19995,856,856,856
CUST00858,20.0,22.97,459.4,857,857,857
CUST00859,16.0,45.15,722.4,858,858,858
CUST00860,1.0,27.61,27.61,859,859,859
CUST00861,11.0,77.21,849.31,860,860,860
CUST00862,3.0,20.42,61.260002,861,861,861
CUST00863,46.0,35.41,1628.86,862,862,862
CUST00864,4.0,35.09,140.36,863,863,863
CUST00865,13.0,106.07,1378.91,864,864,864
CUST00866,26.0,114.21,2969.46,865,865,865
CUST00867,21.0,41.43,870.03,866,866,866
CUST00868,7.0,41.92,293.44,867,867,867
CUST00869,41.0,29.29,1200.89,868,868,868
CUST00870,18.0,39.85,717.3,869,869,869
CUST00871,15.0,75.26,1128.9,870,870,870
CUST00872,41.0,40.35,1654.35,871,871,871
CUST00873,5.0,76.36,381.8,872,872,872
CUST00874,10.0,46.86,468.6,873,873,873
CUST00875,12.0,38.23,458.76,874,874,874
CUST00876,65.0,41.36,2688.4001,875,875,875
CUST00877,20.0,19.35,387.0,876,876,876
CUST00878,19.0,35.35,671.64996,877,877,877
CUST00879,14.0,101.73,1424.2201,878,878,878
CUST00880,40.0,43.64,1745.6,879,879,879
CUST00881,17.0,18.15,308.55,880,880,880
CUST00882,41.0,116.06,4758.46,881,881,881
CUST00883,11.0,22.13,243.43,882,882,882
CUST00884,1.0,38.69,38.69,883,883,883
CUST00885,24.0,33.4,801.60004,884,884,884
CUST00886,3.0,22.86,68.58,885,885,885
CUST00887,18.0,19.64,353.52,886,886,886
CUST00888,41.0,45.45,1863.4501,887,887,887
CUST00889,14.0,28.19,394.66,888,888,888
CUST00890,33.0,62.02,2046.66,889,889,889
CUST00891,42.0,46.41,1949.22,890,890,890
CUST00892,39.0,18.93,738.27,891,891,891
CUST00893,1.0,71.86,71.86,892,892,892
CUST00894,5.0,101.42,507.09998,893,893,893
CUST00895,35.0,20.09,703.15,894,894,894
CUST00896,13.0,40.32,524.16,895,895,895
CUST00897,46.0,40.77,1875.42,896,896,896
CUST00898,42.0,81.38,3417.96,897,897,897
CUST00899,37.0,43.11,1595.0701,898,898,898
CUST00900,7.0,31.68,221.76001,899,899,899
CUST00901,43.0,18.24,784.32,900,900,900
CUST00902,21.0,28.13,590.73,901,901,901
CUST00903,46.0,41.34,1901.64,902,902,902
CUST00904,6.0,35.46,212.76,903,903,903
CUST00905,15.0,101.63,1524.45,904,904,904
CUST00906,38.0,23.63,897.93994,905,905,905
CUST00907,9.0,46.75,420.75,906,906,906
CUST00908,41.0,27.13,1112.33,907,907,907
CUST00909,18.0,46.63,839.34,908,908,908
CUST00910,12.0,23.06,276.72,909,909,909
CUST00911,5.0,109.43,547.15,910,910,910
CUST00912,45.0,18.36,826.2,911,911,911
CUST00913,31.0,26.01,806.31,912,912,912
CUST00914,41.0,30.98,1270.1799,913,913,913
CUST00915,2.0,35.86,71.72,914,914,914
CUST00916,3.0,49.4,148.20001,915,915,915
CUST00917,3.0,19.73,59.19,916,916,916
CUST00918,67.0,86.12,5770.04,917,917,917
CUST00919,10.0,48.94,489.4,918,918,918
CUST00920,42.0,47.91,2012.22,919,919,919
CUST00921,13.0,56.44,733.72,920,920,920
CUST00922,22.0,71.56,1574.32,921,921,921
CUST00923,6.0,26.07,156.42,922,922,922
CUST00924,28.0,41.91,1173.48,923,923,923
CUST00925,35.0,41.19,1441.6499,924,924,924
CUST00926,34.0,88.03,2993.02,925,925,925
CUST00927,35.0,105.2,3682.0,926,926,926
CUST00928,23.0,111.46,2563.58,927,927,927
CUST00929,13.0,19.73,256.49,928,928,928
CUST00930,21.0,39.22,823.62,929,929,929
CUST00931,6.0,107.89,647.33997,930,930,930
CUST00932,7.0,45.94,321.58,931,931,931
CUST00933,39.0,113.45,4424.55,932,932,932
CUST00934,35.0,26.96,943.6,933,933,933
CUST00935,36.0,41.39,1490.04,934,934,934
CUST00936,45.0,58.72,2642.4001,935,935,935
CUST00937,5.0,106.41,532.05005,936,936,936
CUST00938,69.0,46.77,3227.1301,937,937,937
CUST00939,4.0,35.85,143.4,938,938,938
CUST00940,4.0,30.26,121.04,939,939,939
CUST00941,7.0,49.42,345.94,940,940,940
CUST00942,32.0,19.56,625.92,941,941,941
CUST00943,18.0,799.93,14398.74,942,942,942
CUST00944,999.0,26.76,26733.24,943,943,943
CUST00945,40.0,42.39,1695.6,944,944,944
CUST00946,16.0,84.19,1347.04,945,945,945
CUST00947,29.0,117.96,3420.84,946,946,946
CUST00948,15.0,27.35,410.25,947,947,947
CUST00949,33.0,28.81,950.73,948,948,948
CUST00950,20.0,46.4,928.0,949,949,949
CUST00951,2.0,35.99,71.98,950,950,950
CUST00952,25.0,34.22,855.5,951,951,951
CUST00953,9.0,40.64,365.76,952,952,952
CUST00954,68.0,47.49,3229.32,953,953,953
CUST00955,42.0,36.9,1549.8,954,954,954
CUST00956,20.0,29.45,589.0,955,955,955
CUST00957,26.0,43.84,1139.84,956,956,956
CUST00958,15.0,40.6,609.0,957,957,957
CUST00959,34.0,41.68,1417.12,958,958,958
CUST00960,14.0,826.45,11570.3,959,959,959
CUST00961,9.0,40.15,361.35,960,960,960
CUST00962,17.0,47.95,815.15,961,961,961
CUST00963,10.0,72.99,729.89996,962,962,962
CUST00964,19.0,116.41,2211.79,963,963,963
CUST00965,13.0,29.12,378.56,964,964,964
CUST00966,22.0,31.35,689.7,965,965,965
CUST00967,2.0,29.92,59.84,966,966,966
CUST00968,3.0,1462.99,4388.9697,967,967,967
CUST00969,15.0,61.52,922.8,968,968,968
CUST00970,40.0,33.52,1340.8,969,969,969
CUST00971,43.0,36.81,1582.8301,970,970,970
CUST00972,45.0,52.11,2344.95,971,971,971
CUST00973,11.0,44.75,492.25,972,972,972
CUST00974,1.0,55.56,55.56,973,973,973
CUST00975,35.0,24.47,856.44995,974,974,974
CUST00976,24.0,28.89,693.36,975,975,975
CUST00977,17.0,106.54,1811.18,976,976,976
CUST00978,17.0,63.05,1071.85,977,977,977
CUST00979,51.0,78.43,3999.93,978,978,978
CUST00980,30.0,35.59,1067.7,979,979,979
CUST00981,35.0,35.39,1238.65,980,980,980
CUST00982,10.0,33.06,330.6,981,981,981
CUST00983,7.0,58.83,411.81,982,982,982
CUST00984,25.0,36.83,920.75006,983,983,983
CUST00985,42.0,41.19,1729.98,984,984,984
CUST00986,41.0,27.78,1138.98,985,985,985
CUST00987,9.0,97.9,881.10004,986,986,986
CUST00988,34.0,47.98,1631.32,987,987,987
CUST00989,37.0,33.54,1240.98,988,988,988
CUST00990,22.0,37.0,814.0,989,989,989
CUST00991,58.0,74.06,4295.48,990,990,990
CUST00992,4.0,97.35,389.4,991,991,991
CUST00993,42.0,24.51,1029.42,992,992,992
CUST00994,17.0,47.46,806.82,993,993,993
CUST00995,20.0,22.97,459.4,994,994,994
CUST00996,37.0,88.81,3285.97,995,995,995
CUST00997,24.0,18.3,439.19998,996,996,996
CUST00998,16.0,22.15,354.4,997,997,997
CUST00999,9.0,975.27,8777.43,998,998,998
CUST01000,13.0,18.47,240.10999,999,999,999
CUST01001,31.0,35.26,1093.0599,1000,1000,1000
CUST01002,21.0,22.9,480.9,1001,1001,1001
CUST01003,42.0,56.63,2378.46,1002,1002,1002
CUST01004,13.0,48.56,631.28,1003,1003,1003
CUST01005,37.0,47.43,1754.91,1004,1004,1004
CUST01006,13.0,29.02,377.26,1005,1005,1005
CUST01007,22.0,47.3,1040.6,1006,1006,1006
CUST01008,19.0,1389.87,26407.53,1007,1007,1007
CUST01009,19.0,46.08,875.52,1008,1008,1008
CUST01010,7.0,94.12,658.84,1009,1009,1009
CUST01011,9.0,117.12,1054.0801,1010,1010,1010
CUST01012,38.0,19.9,756.2,1011,1011,1011
CUST01013,41.0,53.98,2213.18,1012,1012,1012
CUST01014,15.0,39.86,597.9,1013,1013,1013
CUST01015,18.0,35.55,639.89996,1014,1014,1014
CUST01016,8.0,48.59,388.72,1015,1015,1015
CUST01017,14.0,89.32,1250.48,1016,1016,1016
CUST01018,46.0,18.43,847.78,1017,1017,1017
CUST01019,10.0,87.66,876.60004,1018,1018,1018
CUST01020,22.0,48.28,1062.1599,1019,1019,1019
CUST01021,29.0,71.5,2073.5,1020,1020,1020
CUST01022,9.0,22.58,203.22,1021,1021,1021
CUST01023,42.0,40.95,1719.9,1022,1022,1022
CUST01024,7.0,32.34,226.38,1023,1023,1023
CUST01025,20.0,33.42,668.39996,1024,1024,1024
CUST01026,11.0,95.02,1045.22,1025,1025,1025
CUST01027,14.0,22.25,311.5,1026,1026,1026
CUST01028,999.0,26.28,26253.72,1027,1027,1027
CUST01029,24.0,23.24,557.76,1028,1028,1028
CUST01030,46.0,35.24,1621.04,1029,1029,1029
CUST01031,27.0,32.09,866.43,1030,1030,1030
CUST01032,2.0,76.08,152.16,1031,1031,1031
CUST01033,23.0,23.2,533.60004,1032,1032,1032
CUST01034,44.0,49.05,2158.2,1033,1033,1033
CUST01035,33.0,28.75,948.75,1034,1034,1034
CUST01036,13.0,94.09,1223.1699,1035,1035,1035
CUST01037,4.0,92.48,369.92,1036,1036,1036
CUST01038,40.0,24.48,979.19995,1037,1037,1037
CUST01039,999.0,42.85,42807.15,1038,1038,1038
CUST01040,21.0,55.11,1157.31,1039,1039,1039
CUST01041,28.0,36.47,1021.16003,1040,1040,1040
CUST01042,5.0,21.33,106.65,1041,1041,1041
CUST01043,2.0,43.32,86.64,1042,1042,1042
CUST01044,13.0,36.09,469.17,1043,1043,1043
CUST01045,34.0,90.82,3087.88,1044,1044,1044
CUST01046,18.0,31.38,564.83997,1045,1045,1045
CUST01047,5.0,98.25,491.25,1046,1046,1046
CUST01048,7.0,43.09,301.63,1047,1047,1047
CUST01049,3.0,43.52,130.56,1048,1048,1048
CUST01050,13.0,104.97,1364.61,1049,1049,1049
CUST01051,38.0,40.31,1531.78,1050,1050,1050
CUST01052,17.0,23.78,404.26,1051,1051,1051
CUST01053,11.0,38.86,427.46002,1052,1052,1052
CUST01054,24.0,21.69,520.56,1053,1053,1053
CUST01055,10.0,19.53,195.3,1054,1054,1054
CUST01056,15.0,66.24,993.6,1055,1055,1055
CUST01057,1.0,61.27,61.27,1056,1056,1056
CUST01058,16.0,30.2,483.2,1057,1057,1057
CUST01059,41.0,32.23,1321.4299,1058,1058,1058
CUST01060,5.0,49.18,245.9,1059,1059,1059
CUST01061,24.0,29.76,714.24,1060,1060,1060
CUST01062,31.0,36.55,1133.0499,1061,1061,1061
CUST01063,28.0,68.95,1930.5999,1062,1062,1062
CUST01064,22.0,25.32,557.04,1063,1063,1063
CUST01065,12.0,40.16,481.91998,1064,1064,1064
CUST01066,19.0,19.95,379.05002,1065,1065,1065
CUST01067,35.0,29.47,1031.45,1066,1066,1066
CUST01068,15.0,34.37,515.55,1067,1067,1067
CUST01069,44.0,21.07,927.07996,1068,1068,1068
CUST01070,38.0,21.46,815.48,1069,1069,1069
CUST01071,10.0,41.77,417.7,1070,1070,1070
CUST01072,2.0,35.28,70.56,1071,1071,1071
CUST01073,37.0,49.67,1837.7899,1072,1072,1072
CUST01074,48.0,42.06,2018.8801,1073,1073,1073
CUST01075,34.0,43.84,1490.56,1074,1074,1074
CUST01076,16.0,49.94,799.04,1075,1075,1075
CUST01077,19.0,58.03,1102.57,1076,1076,1076
CUST01078,15.0,37.37,560.55,1077,1077,1077
CUST01079,46.0,37.05,1704.2999,1078,1078,1078
CUST01080,15.0,28.45,426.75,1079,1079,1079
CUST01081,20.0,23.43,468.6,1080,1080,1080
CUST01082,42.0,43.45,1824.9,1081,1081,1081
CUST01083,68.0,32.93,2239.24,1082,1082,1082
CUST01084,30.0,49.19,1475.7,1083,1083,1083
CUST01085,36.0,83.49,3005.64,1084,1084,1084
CUST01086,14.0,20.83,291.62,1085,1085,1085
CUST01087,16.0,21.66,346.56,1086,1086,1086
CUST01088,1.0,20.92,20.92,1087,1087,1087
CUST01089,24.0,78.03,1872.72,1088,1088,1088
CUST01090,4.0,24.74,98.96,1089,1089,1089
CUST01091,30.0,41.39,1241.7,1090,1090,1090
CUST01092,24.0,61.74,1481.76,1091,1091,1091
CUST01093,16.0,25.71,411.36,1092,1092,1092
CUST01094,23.0,40.66,935.18,1093,1093,1093
CUST01095,24.0,29.69,712.56,1094,1094,1094
CUST01096,36.0,105.3,3790.8,1095,1095,1095
CUST01097,24.0,31.32,751.68,1096,1096,1096
CUST01098,35.0,80.96,2833.5999,1097,1097,1097
CUST01099,40.0,39.59,1583.6,1098,1098,1098
CUST01100,2.0,27.74,55.48,1099,1099,1099
CUST01101,5.0,48.62,243.09999,1100,1100,1100
CUST01102,20.0,50.68,1013.6,1101,1101,1101
CUST01103,2.0,67.55,135.1,1102,1102,1102
CUST01104,5.0,31.33,156.65,1103,1103,1103
CUST01105,45.0,67.08,3018.6,1104,1104,1104
CUST01106,1.0,31.93,31.93,1105,1105,1105
CUST01107,10.0,41.13,411.30002,1106,1106,1106
CUST01108,12.0,28.11,337.32,1107,1107,1107
