customerID,gender,SeniorCitizen,Partner,Depndents,Churn
CUST00700,Male,No,No,No,Yes
CUST00701,Male,No,Yes,Unknow,No
CUST00702,Female,No,No,Yes,No
CUST00703,Female,No,Yes,Yes,Yes
CUST00704,Male,No,No,No,No
CUST00705,Female,No,No,No,No
CUST00706,Female,No,No,Yes,Yes
CUST00707,Female,No,Yes,Yes,No
CUST00708,Female,No,Yes,Yes,Yes
CUST00709,Female,Yes,No,No,Yes
CUST00710,Male,No,Yes,No,Yes
CUST00711,Male,No,No,No,Yes
CUST00712,Female,No,Yes,Yes,Yes
CUST00713,Male,No,Yes,No,No
CUST00714,Female,Yes,No,No,Yes
CUST00715,Male,No,Yes,No,No
CUST00716,Male,No,No,Yes,No
CUST00717,Male,No,No,Yes,No
CUST00718,Female,No,Yes,No,Yes
CUST00719,Female,No,No,No,Yes
CUST00720,Female,Yes,No,No,No
CUST00721,Male,No,No,Unknow,Yes
CUST00722,Male,No,No,No,Yes
CUST00723,Male,No,No,No,Yes
CUST00724,Male,No,No,No,Yes
CUST00725,Female,No,Yes,No,No
CUST00726,Male,Yes,No,No,Yes
CUST00727,Male,No,No,No,No
CUST00728,Female,Yes,No,No,No
CUST00729,Female,Yes,Yes,No,Yes
CUST00730,Female,No,No,No,No
CUST00731,Female,No,No,No,No
CUST00732,Female,No,Yes,Yes,No
CUST00733,Female,Yes,Unknown,No,Yes
CUST00734,Female,No,Yes,No,No
CUST00735,Female,No,No,Yes,Yes
CUST00736,Male,No,Unknown,No,No
CUST00737,Male,No,Yes,No,Yes
CUST00738,Female,No,No,No,No
CUST00739,Female,Yes,Yes,No,No
CUST00740,Female,No,Yes,Yes,No
CUST00741,Female,No,No,Yes,No
CUST00742,Female,No,No,Yes,No
CUST00743,Female,No,Yes,No,No
CUST00744,Male,Yes,No,No,No
CUST00745,Male,No,No,No,No
CUST00746,Female,No,No,No,Yes
CUST00747,Male,No,Yes,No,Yes
CUST00748,Female,No,Yes,Unknow,No
CUST00749,Male,No,No,Yes,Yes
CUST00750,Female,No,Yes,No,Yes
CUST00751,Male,No,No,Yes,No
CUST00752,Female,Yes,Yes,No,No
CUST00753,Female,No,No,No,Yes
CUST00754,Female,No,No,Yes,Yes
CUST00755,Female,No,No,No,No
CUST00756,Male,No,Yes,No,No
CUST00757,Female,No,No,No,No
CUST00758,Male,No,No,No,No
CUST00759,Male,No,No,No,Yes
CUST00760,Female,No,Yes,Yes,No
CUST00761,Female,No,No,No,No
CUST00762,Female,No,Yes,Yes,No
CUST00763,Male,No,No,No,Yes
CUST00764,Female,Yes,No,No,Yes
CUST00765,Male,No,No,Yes,No
CUST00766,Female,Yes,Yes,No,No
CUST00767,Male,No,No,No,Yes
CUST00768,Female,No,No,No,Yes
CUST00769,Female,No,No,Unknow,Yes
CUST00770,Female,No,No,Yes,No
CUST00771,Female,No,Yes,No,No
CUST00772,Male,Yes,No,No,Yes
CUST00773,Female,No,No,No,No
CUST00774,Male,No,Yes,No,No
CUST00775,Male,No,Yes,Yes,No
CUST00776,Female,No,Yes,No,Yes
CUST00777,Female,No,Yes,Yes,No
CUST00778,Female,No,Yes,Yes,Yes
CUST00779,Male,No,Yes,Yes,No
CUST00780,Female,No,Yes,No,No
CUST00781,Female,Yes,No,Yes,Yes
CUST00782,Female,No,No,No,Yes
CUST00783,Male,No,Yes,No,Yes
CUST00784,Female,Yes,Yes,No,Yes
CUST00785,Female,No,Unknown,No,Yes
CUST00786,Male,No,Yes,No,Yes
CUST00787,Female,No,No,No,Yes
CUST00788,Female,No,No,Yes,Yes
CUST00789,Male,Yes,Yes,No,No
CUST00790,Female,No,Yes,No,No
CUST00791,Female,Yes,Yes,No,Yes
CUST00792,Male,Yes,No,No,Yes
CUST00793,Male,No,No,No,No
CUST00794,Male,No,Unknown,No,Yes
CUST00795,Male,Yes,No,No,No
CUST00796,Female,No,No,No,Yes
CUST00797,Female,No,No,No,No
CUST00798,Male,Yes,No,Yes,No
CUST00799,Female,No,No,No,Yes
CUST00800,Female,Yes,Yes,Yes,Yes
CUST00801,Male,No,No,No,No
CUST00802,Male,No,Yes,Yes,No
CUST00803,Female,No,No,No,Yes
CUST00804,Male,Yes,Yes,Yes,No
CUST00805,Male,Yes,No,Yes,Yes
CUST00806,Male,No,No,Yes,No
CUST00807,Female,No,No,No,Yes
CUST00808,Female,No,Yes,No,Yes
CUST00809,Male,No,Yes,No,No
CUST00810,Male,No,Yes,No,No
CUST00811,Female,No,No,No,No
CUST00812,Male,No,Yes,No,No
CUST00813,Male,No,No,No,No
CUST00814,Female,No,No,No,No
CUST00815,Male,No,No,Yes,No
CUST00816,Female,No,No,No,Yes
CUST00817,Female,No,No,No,Yes
CUST00818,Female,No,Yes,Yes,No
CUST00819,Female,No,Unknown,No,Yes
CUST00820,Female,Yes,No,No,Yes
CUST00821,Female,No,No,No,Yes
CUST00822,Female,No,No,No,Yes
CUST00823,Male,Unknown,No,No,Yes
CUST00824,Male,No,No,Yes,Yes
CUST00825,Male,Yes,Yes,No,Yes
CUST00826,Male,No,No,Yes,Yes
CUST00827,Female,No,No,Yes,No
CUST00828,Female,No,No,No,Yes
CUST00829,Male,Yes,Yes,Yes,No
CUST00830,Male,No,Yes,Yes,Yes
CUST00831,Female,No,No,No,Yes
CUST00832,Female,No,Yes,Yes,Yes
CUST00833,Male,No,Yes,Yes,Yes
CUST00834,Male,No,No,Yes,No
CUST00835,Female,Yes,No,Yes,Yes
CUST00836,Female,Unknown,No,No,Yes
CUST00837,Female,No,No,No,No
CUST00838,Male,No,No,No,Yes
CUST00839,Male,No,No,Unknow,Yes
CUST00840,Male,No,No,Unknow,No
CUST00841,Male,No,No,Yes,No
CUST00842,Male,Yes,Yes,No,No
CUST00843,Male,No,No,No,Yes
CUST00844,Female,Yes,Yes,No,Yes
CUST00845,Female,No,Yes,No,Yes
CUST00846,Male,No,Yes,No,No
CUST00847,Male,No,No,Unknow,Yes
CUST00848,Male,No,Yes,Unknow,Yes
CUST00849,Female,No,No,No,Yes
CUST00850,Female,No,Yes,No,No
CUST00851,Male,Yes,No,No,Yes
CUST00852,Female,No,No,No,No
CUST00853,Female,No,No,No,No
CUST00854,Female,No,No,Yes,No
CUST00855,Female,No,No,Yes,No
CUST00856,Female,No,No,No,No
CUST00857,Male,No,No,Yes,Yes
CUST00858,Male,No,Yes,No,Yes
CUST00859,Male,No,Yes,Yes,Yes
CUST00860,Female,No,Unknown,Yes,No
CUST00861,Female,No,Yes,No,Yes
CUST00862,Male,No,No,No,No
CUST00863,Female,No,No,No,Yes
CUST00864,Male,No,No,No,Yes
CUST00865,Male,No,Yes,No,No
CUST00866,Female,No,No,Yes,Yes
CUST00867,Female,Yes,No,Yes,No
CUST00868,Female,No,No,Yes,No
CUST00869,Male,No,No,No,Yes
CUST00870,Male,No,No,No,Yes
CUST00871,Male,Yes,Yes,No,Yes
CUST00872,Male,Yes,Yes,Yes,No
CUST00873,Female,No,No,Yes,No
CUST00874,Male,No,Yes,No,No
CUST00875,Male,No,Yes,No,No
CUST00876,Female,No,Yes,No,Yes
CUST00877,Male,No,Yes,Yes,Yes
CUST00878,Female,No,Yes,No,No
CUST00879,Female,No,No,Yes,No
CUST00880,Male,No,No,No,Yes
CUST00881,Male,No,No,Yes,Yes
CUST00882,Female,No,Yes,No,No
CUST00883,Female,No,Yes,Yes,No
CUST00884,Male,Yes,No,No,No
CUST00885,Male,Yes,No,No,Yes
CUST00886,Male,No,Yes,No,Yes
CUST00887,Male,No,Unknown,No,Yes
CUST00888,Female,No,Yes,Yes,No
CUST00889,Male,No,No,Yes,No
CUST00890,Female,Yes,No,No,No
CUST00891,Male,Yes,Yes,Yes,Yes
CUST00892,Female,No,No,No,Yes
CUST00893,Female,No,No,Yes,Yes
CUST00894,Female,Yes,Yes,No,Yes
CUST00895,Female,No,No,No,Yes
CUST00896,Female,No,No,No,Yes
CUST00897,Female,No,Yes,No,No
CUST00898,Female,No,Yes,No,No
CUST00899,Male,Yes,No,Yes,No
CUST00900,Male,No,Unknown,Yes,Yes
CUST00901,Male,Yes,No,No,Yes
CUST00902,Male,No,No,Yes,No
CUST00903,Male,No,No,No,Yes
CUST00904,Female,No,Unknown,No,No
CUST00905,Female,No,Yes,No,Yes
CUST00906,Male,No,Yes,No,No
CUST00907,Male,Yes,No,No,Yes
CUST00908,Male,Yes,No,Yes,Yes
CUST00909,Female,No,Yes,Unknow,No
CUST00910,Male,Yes,No,Yes,Yes
CUST00911,Unknown,No,No,No,Yes
CUST00912,Male,No,No,Yes,No
CUST00913,Female,No,No,Yes,Yes
CUST00914,Male,No,No,Unknow,Yes
CUST00915,Male,No,No,Yes,No
CUST00916,Female,Yes,Yes,No,Yes
CUST00917,Female,No,Yes,No,Yes
CUST00918,Male,No,Yes,No,No
CUST00919,Male,Yes,No,No,No
CUST00920,Male,No,Yes,Unknow,No
CUST00921,Female,No,No,Yes,Yes
CUST00922,Male,Yes,Yes,Yes,No
CUST00923,Male,No,No,Yes,Yes
CUST00924,Male,No,Yes,No,Yes
CUST00925,Female,No,Yes,Yes,Yes
CUST00926,Female,Unknown,No,No,No
CUST00927,Male,Yes,No,Yes,No
CUST00928,Female,No,Unknown,Yes,Yes
CUST00929,Female,No,Yes,No,No
CUST00930,Female,No,Yes,No,Yes
CUST00931,Female,No,No,No,Yes
CUST00932,Female,No,Yes,No,No
CUST00933,Female,No,No,No,Yes
CUST00934,Female,No,No,No,Yes
CUST00935,Female,Yes,No,No,No
CUST00936,Male,No,No,No,No
CUST00937,Female,Yes,Yes,No,No
CUST00938,Female,No,No,No,No
CUST00939,Male,No,No,No,Yes
CUST00940,Male,Yes,No,No,Yes
CUST00941,Male,No,No,No,No
CUST00942,Female,No,No,No,Yes
CUST00943,Male,Yes,No,Yes,No
CUST00944,Female,No,No,No,Yes
CUST00945,Male,No,No,No,No
CUST00946,Male,No,Yes,No,No
CUST00947,Female,Yes,Yes,No,No
CUST00948,Female,No,No,No,Yes
CUST00949,Female,No,Yes,No,No
CUST00950,Female,No,No,No,No
CUST00951,Female,No,Yes,No,Yes
CUST00952,Female,No,No,No,No
CUST00953,Male,No,No,No,Yes
CUST00954,Male,No,Yes,No,Yes
CUST00955,Male,No,Unknown,No,Yes
CUST00956,Female,No,No,No,No
CUST00957,Male,Yes,No,No,Yes
CUST00958,Female,Yes,Yes,Unknow,Yes
CUST00959,Female,No,No,Yes,No
CUST00960,Female,No,Yes,No,Yes
CUST00961,Female,No,Yes,No,Yes
CUST00962,Male,No,Yes,No,No
CUST00963,Female,No,Yes,Yes,Yes
CUST00964,Female,No,Yes,No,Yes
CUST00965,Female,No,No,No,Yes
CUST00966,Male,No,No,Unknow,Yes
CUST00967,Female,No,No,No,No
CUST00968,Male,No,Yes,Yes,Yes
CUST00969,Female,No,Yes,Yes,No
CUST00970,Female,No,No,No,Yes
CUST00971,Female,No,No,Yes,No
CUST00972,Female,No,No,No,Yes
CUST00973,Female,No,Yes,Yes,No
CUST00974,Female,No,No,Yes,Yes
CUST00975,Female,No,No,Unknow,No
CUST00976,Female,No,No,Yes,No
CUST00977,Female,No,No,No,No
CUST00978,Male,No,No,Yes,Yes
CUST00979,Female,No,No,Yes,No
CUST00980,Female,No,Yes,Yes,Yes
CUST00981,Female,No,Unknown,No,No
CUST00982,Female,No,No,No,Yes
CUST00983,Male,No,Yes,Yes,No
CUST00984,Male,No,No,No,Yes
CUST00985,Female,No,Unknown,No,Yes
CUST00986,Female,No,No,No,Yes
CUST00987,Male,No,No,Unknow,No
CUST00988,Female,No,Yes,Unknow,Yes
CUST00989,Male,No,Yes,Unknow,No
CUST00990,Male,No,Yes,Yes,Yes
CUST00991,Male,No,No,No,No
CUST00992,Male,No,No,No,Yes
CUST00993,Male,No,Unknown,No,No
CUST00994,Male,No,Yes,Yes,No
CUST00995,Female,No,No,Yes,No
CUST00996,Female,No,Yes,Unknow,Yes
CUST00997,Female,No,Yes,No,No
CUST00998,Female,Yes,No,No,No
CUST00999,Female,No,Yes,No,No
CUST01000,Male,No,Yes,No,Yes
CUST01001,Male,Yes,No,No,No
CUST01002,Male,No,No,No,No
CUST01003,Female,No,No,Yes,Yes
CUST01004,Female,Yes,No,Yes,No
CUST01005,Female,No,Unknown,Yes,No
CUST01006,Male,No,No,Yes,No
CUST01007,Male,Yes,No,No,No
CUST01008,Female,No,Yes,No,Yes
CUST01009,Male,No,Yes,Yes,No
CUST01010,Male,Yes,Yes,No,Yes
CUST01011,Female,No,Yes,No,No
CUST01012,Male,No,No,No,Yes
CUST01013,Male,No,No,No,Yes
CUST01014,Male,No,Yes,No,Yes
CUST01015,Female,No,No,No,No
CUST01016,Female,No,No,Yes,Yes
CUST01017,Female,No,Yes,Yes,Yes
CUST01018,Male,No,No,Yes,No
CUST01019,Female,Yes,No,Yes,Yes
CUST01020,Female,No,Yes,No,No
CUST01021,Male,No,No,No,No
CUST01022,Female,No,No,Unknow,Yes
CUST01023,Male,No,No,No,No
CUST01024,Female,No,No,No,No
CUST01025,Female,No,No,No,Yes
CUST01026,Male,Yes,No,No,Yes
CUST01027,Female,No,Unknown,No,Yes
CUST01028,Female,Yes,Yes,No,Yes
CUST01029,Female,Yes,No,Yes,No
CUST01030,Female,Yes,Yes,No,No
CUST01031,Female,No,No,No,Yes
CUST01032,Female,No,No,Yes,Yes
CUST01033,Male,No,No,No,Yes
CUST01034,Male,No,No,Yes,Yes
CUST01035,Female,No,Yes,No,Yes
CUST01036,Male,No,Yes,No,No
CUST01037,Female,No,No,Yes,No
CUST01038,Male,Yes,Yes,Yes,Yes
CUST01039,Male,No,No,Yes,No
CUST01040,Female,No,No,Unknow,No
CUST01041,Male,No,No,Yes,No
CUST01042,Female,No,No,No,Yes
CUST01043,Female,No,Yes,No,No
CUST01044,Male,Yes,No,No,Yes
CUST01045,Female,No,Yes,Yes,Yes
CUST01046,Female,No,No,No,No
CUST01047,Female,No,No,No,Yes
CUST01048,Male,No,Yes,Yes,No
CUST01049,Male,No,No,Yes,Yes
CUST01050,Female,Yes,No,Yes,No
CUST01051,Male,No,Yes,Unknow,Yes
CUST01052,Male,No,Yes,No,No
CUST01053,Female,Yes,Yes,No,Yes
CUST01054,Female,No,Yes,No,No
CUST01055,Female,No,No,Yes,Yes
CUST01056,Female,No,No,Yes,No
CUST01057,Female,No,Yes,Yes,No
CUST01058,Male,Yes,Yes,Yes,No
CUST01059,Female,No,Unknown,No,No
CUST01060,Female,Yes,Yes,Yes,No
CUST01061,Female,No,Yes,No,No
CUST01062,Male,No,No,No,No
CUST01063,Male,No,Yes,No,No
CUST01064,Male,No,No,No,No
CUST01065,Male,No,Yes,No,Yes
CUST01066,Female,No,Yes,Yes,No
CUST01067,Male,No,No,No,No
CUST01068,Female,Yes,No,Yes,Yes
CUST01069,Male,No,Yes,Yes,No
CUST01070,Male,No,No,No,Yes
CUST01071,Female,No,No,Yes,No
CUST01072,Female,No,No,No,No
CUST01073,Female,No,Yes,No,No
CUST01074,Male,No,Unknown,No,No
CUST01075,Female,No,Yes,No,Yes
CUST01076,Female,Yes,Yes,No,No
CUST01077,Female,No,Yes,No,No
CUST01078,Male,No,No,Yes,No
CUST01079,Female,Yes,No,No,No
CUST01080,Female,Yes,Yes,No,Yes
CUST01081,Male,No,No,No,Yes
CUST01082,Male,No,Yes,No,Yes
CUST01083,Female,Unknown,Yes,Yes,No
CUST01084,Male,No,Yes,No,No
CUST01085,Female,Yes,No,No,Yes
CUST01086,Female,No,No,Yes,No
CUST01087,Male,No,Unknown,No,Yes
CUST01088,Female,No,No,No,Yes
CUST01089,Male,No,Yes,No,Yes
CUST01090,Female,No,No,Yes,Yes
CUST01091,Male,Yes,No,No,Yes
CUST01092,Male,No,No,No,Yes
CUST01093,Female,No,No,No,Yes
CUST01094,Female,No,No,No,Yes
CUST01095,Male,No,No,No,Yes
CUST01096,Female,No,No,No,No
CUST01097,Female,No,Yes,Yes,Yes
CUST01098,Female,No,No,No,Yes
CUST01099,Male,No,Yes,No,No
CUST01100,Female,No,No,No,No
CUST01101,Female,No,No,No,No
CUST01102,Male,No,No,No,No
CUST01103,Male,Yes,No,No,No
CUST01104,Male,No,No,No,No
CUST01105,Male,No,No,No,Yes
CUST01106,Female,No,Yes,No,Yes
CUST01107,Male,No,Yes,No,No
CUST01108,Male,No,No,No,Yes
CUST01109,Male,No,No,No,Yes
CUST01110,Male,No,Yes,Unknow,Yes
CUST01111,Male,No,No,Yes,No
CUST01112,Male,Yes,Yes,No,No
CUST01113,Male,No,No,Yes,No
CUST01114,Male,No,Yes,No,Yes
CUST01115,Female,No,Yes,No,Yes
CUST01116,Male,Yes,Yes,Yes,Yes
CUST01117,Female,No,No,No,No
CUST01118,Male,No,No,No,No
CUST01119,Male,No,No,Yes,No
CUST01120,Female,No,Yes,Yes,No
CUST01121,Female,No,Yes,Yes,Yes
CUST01122,Male,No,No,No,No
CUST01123,Female,Yes,No,No,No
CUST01124,Male,Yes,No,No,Yes
CUST01125,Female,No,Yes,Yes,No
CUST01126,Female,No,Yes,No,Yes
CUST01127,Female,Yes,No,No,Yes
CUST01128,Male,Yes,No,No,Yes
CUST01129,Female,No,No,No,No
CUST01130,Female,No,No,Yes,Yes
CUST01131,Female,No,Yes,Yes,Yes
CUST01132,Male,No,No,No,Yes
CUST01133,Male,No,No,No,Yes
CUST01134,Female,No,No,No,No
CUST01135,Male,No,No,Yes,No
CUST01136,Male,No,Yes,Yes,No
CUST01137,Male,Yes,No,Yes,Yes
CUST01138,Male,No,No,No,No
CUST01139,Female,Yes,Yes,No,Yes
CUST01140,Female,Yes,No,Yes,Yes
CUST01141,Female,No,Yes,No,No
CUST01142,Male,No,No,Yes,No
CUST01143,Male,No,No,Unknow,No
CUST01144,Female,Yes,Yes,No,No
CUST01145,Female,No,No,No,No
CUST01146,Male,No,Yes,No,Yes
CUST01147,Male,No,Yes,Yes,No
CUST01148,Female,No,Yes,Yes,No
CUST01149,Female,No,Yes,Yes,No
CUST01150,Male,No,No,Yes,No
CUST01151,Female,No,No,No,Yes
CUST01152,Female,No,Yes,No,Yes
CUST01153,Female,Unknown,Yes,No,Yes
CUST01154,Male,No,Yes,No,Yes
CUST01155,Female,No,No,Yes,No
CUST01156,Female,No,No,No,Yes
CUST01157,Female,No,No,No,No
CUST01158,Female,Yes,No,Yes,No
CUST01159,Female,No,Yes,No,No
CUST01160,Female,No,Yes,No,Yes
CUST01161,Male,No,Yes,No,No
CUST01162,Female,No,No,Yes,No
CUST01163,Female,No,Yes,Yes,No
CUST01164,Female,No,Yes,Unknow,No
CUST01165,Female,No,No,No,No
CUST01166,Unknown,Yes,No,Yes,No
CUST01167,Female,No,No,Yes,No
CUST01168,Female,No,Yes,No,Yes
CUST01169,Male,No,Yes,Unknow,Yes
CUST01170,Female,No,No,Yes,Yes
CUST01171,Female,No,Yes,Yes,No
CUST01172,Female,Yes,Yes,Yes,No
CUST01173,Male,No,Yes,Yes,No
CUST01174,Female,No,No,No,No
CUST01175,Female,No,Yes,Unknow,No
CUST01176,Male,No,No,No,Yes
CUST01177,Female,No,No,No,Yes
CUST01178,Male,Yes,No,No,Yes
CUST01179,Female,No,No,Yes,Yes
CUST01180,Female,No,Yes,No,Yes
CUST01181,Male,No,No,No,Yes
CUST01182,Male,Yes,Yes,No,Yes
CUST01183,Female,No,Yes,Yes,Yes
CUST01184,Male,No,Yes,No,No
CUST01185,Female,No,No,Yes,Yes
CUST01186,Female,No,Yes,No,Yes
CUST01187,Female,Yes,No,No,Yes
CUST01188,Male,No,Yes,No,No
CUST01189,Male,No,No,No,No
CUST01190,Female,Yes,Yes,Yes,No
CUST01191,Male,No,No,Yes,No
CUST01192,Male,No,No,No,No
CUST01193,Male,No,No,No,Yes
CUST01194,Male,No,Yes,Yes,No
CUST01195,Female,No,Yes,No,No
CUST01196,Female,No,Yes,No,Yes
CUST01197,Female,No,No,Yes,Yes
CUST01198,Male,No,No,No,No
CUST01199,Male,Yes,No,No,Yes
CUST01200,Male,No,Yes,Yes,Yes
CUST01201,Female,No,Yes,No,Yes
CUST01202,Female,No,Yes,Yes,No
CUST01203,Female,No,No,Yes,Yes
CUST01204,Female,No,No,No,Yes
CUST01205,Male,No,Yes,No,Yes
CUST01206,Male,Yes,Yes,No,No
CUST01207,Female,Yes,Yes,No,No
CUST01208,Male,No,No,No,Yes
CUST01209,Male,No,Yes,Yes,No
CUST01210,Male,No,No,No,Yes
CUST01211,Male,No,No,Unknow,No
CUST01212,Male,No,Yes,No,Yes
CUST01213,Female,No,No,No,No
CUST01214,Male,No,No,Yes,No
CUST01215,Male,Yes,No,Yes,No
CUST01216,Female,No,No,Yes,Yes
CUST01217,Female,Yes,No,No,Yes
CUST01218,Female,No,No,No,No
CUST01219,Female,No,No,No,No
CUST01220,Male,No,Yes,Yes,No
CUST01221,Female,No,Yes,No,Yes
CUST01222,Female,Yes,No,No,Yes
CUST01223,Male,No,Yes,Yes,No
CUST01224,Female,No,No,Yes,Yes
CUST01225,Male,No,No,No,Yes
CUST01226,Male,No,No,Yes,No
CUST01227,Male,No,Yes,No,No
CUST01228,Female,No,Yes,No,No
CUST01229,Male,No,Yes,No,No
CUST01230,Female,No,No,No,No
CUST01231,Female,No,No,No,Yes
CUST01232,Female,No,Yes,Yes,No
CUST01233,Female,No,Yes,No,Yes
CUST01234,Male,No,Yes,No,No
CUST01235,Male,No,Yes,No,Yes
CUST01236,Female,Yes,Yes,Yes,No
CUST01237,Male,No,No,Yes,No
CUST01238,Male,No,Yes,No,No
CUST01239,Male,No,No,No,Yes
CUST01240,Male,No,Yes,Yes,No
CUST01241,Female,No,Yes,Yes,No
CUST01242,Male,No,Yes,Yes,Yes
CUST01243,Male,No,Yes,No,No
CUST01244,Female,No,Yes,No,No
CUST01245,Male,Yes,Yes,No,No
CUST01246,Male,Yes,No,Unknow,No
CUST01247,Male,No,Yes,No,No
CUST01248,Male,Yes,No,No,No
CUST01249,Male,No,No,Yes,Yes
CUST01250,Male,No,Yes,Yes,No
CUST01251,Female,Yes,No,No,No
CUST01252,Male,No,No,Yes,Yes
CUST01253,Female,No,No,No,Yes
CUST01254,Female,No,No,No,No
CUST01255,Male,No,Yes,No,No
CUST01256,Female,No,Yes,No,Yes
CUST01257,Female,No,No,No,Yes
CUST01258,Male,No,No,Unknow,No
CUST01259,Male,No,No,Yes,Yes
CUST01260,Male,Yes,Yes,Unknow,No
CUST01261,Female,No,No,Yes,Yes
CUST01262,Male,Yes,No,Yes,Yes
CUST01263,Male,No,No,Yes,Yes
CUST01264,Female,No,Yes,Yes,No
CUST01265,Female,Yes,Yes,Yes,No
CUST01266,Male,No,No,No,No
CUST01267,Male,No,No,No,Yes
CUST01268,Male,Yes,Yes,No,Yes
CUST01269,Female,No,No,No,Yes
CUST01270,Male,Yes,Yes,No,No
CUST01271,Male,Yes,Yes,No,Yes
CUST01272,Male,Yes,Yes,No,Yes
CUST01273,Female,No,No,No,Yes
CUST01274,Male,No,Yes,No,Yes
CUST01275,Female,No,No,Yes,No
CUST01276,Male,No,Yes,No,Yes
CUST01277,Female,No,Unknown,No,No
CUST01278,Male,No,No,Yes,Yes
CUST01279,Female,No,No,Yes,No
CUST01280,Male,No,No,Yes,No
CUST01281,Female,No,No,Unknow,No
CUST01282,Female,No,Yes,No,Yes
CUST01283,Female,Yes,No,No,Yes
CUST01284,Male,No,Yes,No,Yes
CUST01285,Female,No,No,No,No
CUST01286,Male,No,Yes,No,No
CUST01287,Male,Yes,Unknown,Yes,No
CUST01288,Male,No,No,Yes,Yes
CUST01289,Female,No,No,No,No
CUST01290,Male,Yes,No,Yes,Yes
CUST01291,Male,No,Yes,No,No
CUST01292,Female,No,Yes,No,Yes
CUST01293,Male,No,No,No,No
CUST01294,Male,No,Yes,No,No
CUST01295,Male,No,No,No,No
CUST01296,Female,No,Yes,No,Yes
CUST01297,Male,Yes,No,Yes,Yes
CUST01298,Female,No,No,No,Yes
CUST01299,Female,No,Yes,Yes,No
CUST01300,Female,No,No,No,Yes
CUST01301,Male,Yes,No,No,No
CUST01302,Male,No,Yes,Yes,No
CUST01303,Male,No,Yes,No,Yes
CUST01304,Female,No,No,Unknow,No
CUST01305,Male,No,Yes,Yes,No
CUST01306,Female,No,Yes,No,No
CUST01307,Male,No,Yes,No,Yes
CUST01308,Female,No,No,No,Yes
CUST01309,Male,No,No,No,Yes
CUST01310,Male,Unknown,No,Yes,Yes
CUST01311,Female,Yes,No,No,Yes
CUST01312,Male,No,No,No,No
CUST01313,Male,No,Yes,No,Yes
CUST01314,Male,No,Yes,Yes,No
CUST01315,Female,No,Yes,Yes,Yes
CUST01316,Female,No,Yes,No,Yes
CUST01317,Female,No,Yes,No,Yes
CUST01318,Male,Yes,Yes,No,No
CUST01319,Male,No,Yes,No,Yes
CUST01320,Female,No,No,No,Yes
CUST01321,Male,No,Yes,Unknow,No
CUST01322,Female,No,No,No,Yes
CUST01323,Male,No,Yes,Yes,Yes
CUST01324,Male,Yes,Yes,No,No
CUST01325,Male,No,Yes,No,Yes
CUST01326,Unknown,No,No,No,No
CUST01327,Male,No,Yes,Yes,No
CUST01328,Female,No,Yes,Yes,No
CUST01329,Male,No,No,No,Yes
CUST01330,Male,No,No,Yes,Yes
CUST01331,Female,No,Yes,Yes,Yes
CUST01332,Male,Yes,Yes,Yes,Yes
CUST01333,Male,No,Yes,Unknow,No
CUST01334,Female,No,No,Yes,No
CUST01335,Female,Yes,Yes,No,Yes
CUST01336,Male,No,Yes,No,No
CUST01337,Male,Yes,No,Unknow,Yes
CUST01338,Female,No,Yes,No,No
CUST01339,Female,Yes,Unknown,No,No
CUST01340,Male,No,No,Unknow,No
CUST01341,Female,No,No,No,No
CUST01342,Male,No,No,No,No
CUST01343,Male,No,No,No,Yes
CUST01344,Female,No,Yes,Unknow,No
CUST01345,Female,No,No,Yes,No
CUST01346,Female,No,No,No,No
CUST01347,Female,Yes,No,No,Yes
CUST01348,Male,No,Yes,Yes,Yes
CUST01349,Female,No,No,No,Yes
CUST01350,Male,No,Yes,No,Yes
CUST01351,Male,No,No,Yes,No
CUST01352,Female,Yes,Yes,No,Yes
CUST01353,Female,No,Yes,No,Yes
CUST01354,Female,No,No,Yes,Unknown
CUST01355,Female,No,Yes,No,No
CUST01356,Female,Unknown,Yes,No,No
CUST01357,Male,No,Yes,No,Yes
CUST01358,Male,No,No,No,No
CUST01359,Female,No,No,No,Yes
CUST01360,Female,No,No,No,Yes
CUST01361,Male,Yes,Yes,No,No
CUST01362,Female,No,Yes,No,No
CUST01363,Male,Unknown,No,No,No
CUST01364,Female,Yes,No,No,Yes
CUST01365,Male,Yes,Yes,Yes,No
CUST01366,Female,No,No,No,No
CUST01367,Male,No,Yes,Yes,No
CUST01368,Male,No,No,Yes,No
CUST01369,Male,No,No,No,No
CUST01370,Male,No,Yes,Yes,Yes
CUST01371,Female,No,No,No,No
CUST01372,Male,No,No,Yes,Yes
CUST01373,Female,Yes,No,No,Yes
CUST01374,Male,No,No,No,No
CUST01375,Female,No,Yes,No,No
CUST01376,Female,No,Yes,No,Yes
CUST01377,Male,Yes,Unknown,No,Yes
CUST01378,Male,Yes,Yes,No,No
CUST01379,Male,No,Yes,Unknow,Yes
CUST01380,Male,No,Unknown,No,No
CUST01381,Male,No,No,No,Yes
CUST01382,Male,Yes,No,No,No
CUST01383,Female,No,Yes,No,No
CUST01384,Female,No,Yes,Yes,No
CUST01385,Female,No,Unknown,No,No
CUST01386,Female,Yes,No,No,No
CUST01387,Male,No,No,No,No
CUST01388,Male,No,No,No,Yes
CUST01389,Female,No,No,Yes,Yes
CUST01390,Female,No,No,Yes,Yes
CUST01391,Female,No,Yes,No,No
CUST01392,Female,No,No,No,No
